fold,phase,condition,target,target_short,features,scaler,model,n_train,n_test,n_features,CCC,MAE,RMSE,Pearson_r,R2,Spearman_r
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,GB,46,11,5,0.0869,6.2327,7.1868,0.1062,-0.2636,0.1686
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,XGB,46,11,5,0.017,6.6186,7.5245,0.0198,-0.3851,-0.1002
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,MLP,46,11,5,-0.141,7.9273,8.9406,-0.1442,-0.9555,-0.2916
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,LGBM,46,11,5,-0.051,5.8014,7.2728,-0.066,-0.294,-0.3151
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,CatBoost,46,11,5,0.055,5.9178,6.8781,0.0763,-0.1573,0.0501
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,Ridge,46,11,10,-0.1955,7.5849,8.6993,-0.245,-1.6542,-0.4273
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,Lasso,46,11,10,-0.2831,7.7401,9.1667,-0.3605,-1.9471,-0.4182
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,ElasticNet,46,11,10,-0.2716,7.4515,8.7983,-0.3454,-1.715,-0.4091
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,SVR,46,11,10,-0.456,7.0968,8.1914,-0.6017,-1.3533,-0.5182
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,KNN,46,11,10,-0.4191,6.7636,8.3313,-0.5556,-1.4344,-0.5877
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,RF,46,11,10,-0.4522,7.1005,8.2235,-0.6302,-1.3718,-0.6636
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,ET,46,11,10,-0.3579,6.8232,8.0964,-0.5842,-1.2991,-0.5909
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,GB,46,11,10,-0.4139,6.9452,8.4344,-0.6036,-1.495,-0.6273
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,XGB,46,11,10,-0.4853,6.9746,8.2277,-0.5887,-1.3742,-0.7091
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,MLP,46,11,10,-0.2816,7.2974,8.5832,-0.3674,-1.5838,-0.3364
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,LGBM,46,11,10,-0.4293,6.2145,7.247,-0.59,-0.842,-0.3824
4,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,CatBoost,46,11,10,-0.47,6.8346,7.9409,-0.7324,-1.2116,-0.7182
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,Ridge,46,11,5,-0.4075,6.8987,8.6818,-0.5203,-1.6435,-0.4909
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,Lasso,46,11,5,-0.3269,7.0637,8.6656,-0.4181,-1.6337,-0.3545
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,ElasticNet,46,11,5,-0.421,6.5911,8.1959,-0.5448,-1.3559,-0.5273
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,SVR,46,11,5,-0.416,6.7079,8.3612,-0.5168,-1.4519,-0.5273
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,KNN,46,11,5,-0.4598,7.6,8.7851,-0.5963,-1.7068,-0.5194
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,RF,46,11,5,-0.4661,7.3773,8.3512,-0.6453,-1.446,-0.6818
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,ET,46,11,5,-0.345,7.0064,8.2703,-0.5235,-1.3989,-0.5455
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,GB,46,11,5,-0.507,7.4732,8.7054,-0.6373,-1.658,-0.6818
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,XGB,46,11,5,-0.4074,7.0716,8.3605,-0.523,-1.4515,-0.5968
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,MLP,46,11,5,-0.398,7.0665,8.8847,-0.5107,-1.7685,-0.5545
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,LGBM,46,11,5,-0.4384,6.3856,7.4413,-0.5737,-0.9421,-0.5722
4,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,CatBoost,46,11,5,-0.4578,7.0235,8.1704,-0.6165,-1.3413,-0.5818
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,Ridge,46,11,10,-0.2281,7.6461,8.8837,-0.2889,-1.7679,-0.4182
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,Lasso,46,11,10,-0.2246,7.8286,9.1044,-0.2868,-1.9072,-0.4182
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,ElasticNet,46,11,10,-0.221,7.7505,8.9924,-0.2808,-1.8361,-0.4182
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,SVR,46,11,10,-0.4763,6.9072,8.2881,-0.6623,-1.4092,-0.5273
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,KNN,46,11,10,-0.405,6.4646,7.7416,-0.5767,-1.102,-0.6182
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,RF,46,11,10,-0.5059,7.0182,8.1078,-0.7146,-1.3055,-0.7455
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,ET,46,11,10,-0.3562,6.6723,8.1812,-0.5758,-1.3474,-0.5909
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,GB,46,11,10,-0.456,6.7759,7.6941,-0.6603,-1.0762,-0.6455
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,XGB,46,11,10,-0.3656,6.5813,7.7768,-0.5009,-1.1211,-0.5818
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,MLP,46,11,10,-0.3593,6.8427,8.145,-0.5025,-1.3267,-0.3636
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,LGBM,46,11,10,-0.4004,6.1203,7.1871,-0.5422,-0.8116,-0.3051
4,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,CatBoost,46,11,10,-0.468,6.7687,8.0828,-0.7444,-1.2913,-0.6909
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,Ridge,46,11,5,0.0845,5.0698,6.3966,0.0903,-0.6863,0.0233
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,Lasso,46,11,5,0.0826,5.0136,6.3432,0.0887,-0.6583,0.0233
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,ElasticNet,46,11,5,0.0819,4.9092,6.2266,0.0891,-0.5978,0.0233
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,SVR,46,11,5,0.2819,4.8428,5.4724,0.3917,-0.2342,0.0373
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,KNN,46,11,5,0.129,5.697,6.5981,0.1667,-0.7942,-0.0444
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,RF,46,11,5,-0.0265,4.7529,6.0681,-0.0333,-0.5175,-0.0093
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,ET,46,11,5,0.1115,4.4682,5.5701,0.1658,-0.2787,0.014
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,GB,46,11,5,0.0076,4.8303,6.2302,0.0082,-0.5997,-0.0886
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,XGB,46,11,5,-0.1212,5.6615,6.9299,-0.1255,-0.9792,-0.2238
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,MLP,46,11,5,0.0909,5.73,7.4544,0.0954,-1.2901,0.0746
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,LGBM,46,11,5,-0.021,3.9201,5.6903,-0.0313,-0.3344,-0.0093
5,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,CatBoost,46,11,5,-0.0341,5.2597,6.651,-0.0398,-0.8231,0.0047
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,Ridge,46,11,15,0.2233,4.4591,5.4311,0.259,-0.2156,0.1679
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,Lasso,46,11,15,0.2367,4.2441,5.2731,0.2802,-0.1459,0.1679
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,ElasticNet,46,11,15,0.2238,3.896,5.1099,0.2917,-0.0761,0.1865
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,SVR,46,11,15,0.1143,5.0505,6.024,0.1267,-0.4955,0.042
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,KNN,46,11,15,0.3347,4.5636,5.3227,0.3759,-0.1676,0.1683
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,RF,46,11,15,0.0586,4.4209,5.7744,0.0853,-0.3742,0.1119
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,ET,46,11,15,0.063,4.4136,5.7093,0.0863,-0.3434,-0.0326
5,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,GB,46,11,15,0.0197,5.663,6.3928,0.023,-0.6843,-0.07
